"X","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
12089,"5m53JNox7zkJDMfoeLEa8D","Tenement Funster - Remastered 2011","Queen",33,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.416,0.69,4,-7.362,0,0.0337,0.0581,0.000372,0.345,0.529,84.619,166853
12090,"0oHH9pt7O822uyspUQW0NW","Flick Of The Wrist - Remastered 2011","Queen",35,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.338,0.834,4,-6.061,0,0.0882,0.0454,4.68e-05,0.227,0.553,148.223,197293
12091,"3PnczrUPUE8F2gDYw4Eyt5","Lily Of The Valley - Remastered 2011","Queen",34,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.339,0.264,9,-10.012,0,0.0281,0.628,0,0.148,0.416,78.916,104893
12092,"2DRRh5Q7WJtMt11MDMlC70","Now I'm Here - Remastered 2011","Queen",36,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.492,0.759,4,-6.938,1,0.0511,0.0321,0.00224,0.0988,0.522,132.547,252933
12093,"18a6Hmy684ySE4RX3evAqJ","In The Lap Of The Gods - Remastered 2011","Queen",33,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.326,0.551,5,-6.43,1,0.0323,0.551,0.000294,0.348,0.23,80.539,202613
12094,"489S9D7zr1jSMlNZHLnKKX","Stone Cold Crazy - Remastered 2011","Queen",36,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.429,0.922,7,-6.649,1,0.0924,0.0235,0.00138,0.0954,0.439,120.361,133813
12095,"2qdpQrNXOuGGGvFmbKGpZM","Dear Friends - Remastered 2011","Queen",32,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.317,0.0455,2,-16.092,1,0.0344,0.88,0,0.172,0.571,107.711,67573
12096,"1Pq0jcWJlEYBgteQ1triQq","Misfire - Remastered 2011","Queen",32,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.614,0.84,3,-7.006,1,0.03,0.0808,0.0307,0.431,0.961,126.343,109653
12097,"2eSAEd4El60OeatNib90TT","Bring Back That Leroy Brown - Remastered 2011","Queen",32,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.702,0.641,0,-5.594,1,0.0879,0.399,0,0.0763,0.863,118.486,135307
12098,"1zqzDv6vyh8JUHiG4yaElS","She Makes Me (Stormtrooper In Stilettos) - Remastered 2011","Queen",30,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.461,0.533,2,-7.677,1,0.0257,0.17,0.00021,0.119,0.371,77.031,249200
12099,"4cw0I3t6oxDCmnI1XGL0A2","In The Lap Of The Gods... Revisited - Remastered 2011","Queen",34,"5SBHID8qGG3x52zgoh2ilz","Sheer Heart Attack (2011 Remaster)","1974-11-08","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.41,0.575,2,-8.609,1,0.0368,0.408,0,0.291,0.503,132.074,226813
12100,"1cN13ivH3D66m9DoW2Z7iU","Death On Two Legs (Dedicated To...) - Remastered 2011","Queen",46,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.373,0.691,2,-6.219,1,0.0554,0.362,4.03e-05,0.133,0.499,124.767,223920
12101,"1DL2gvMBTCFmg2dREI9Lwp","Lazing On A Sunday Afternoon - Remastered 2011","Queen",45,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.645,0.557,3,-9.108,1,0.0535,0.4,0.00183,0.0845,0.703,131.885,67400
12102,"253ewjP2R1LjKqA70mGdnk","I'm In Love With My Car - Remastered 2011","Queen",47,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.292,0.803,4,-8.541,0,0.065,0.0113,5.63e-06,0.321,0.41,143.856,184893
12103,"4vhVDkSx9RSb2k6mWFMYNI","You're My Best Friend - Remastered 2011","Queen",65,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.51,0.76,0,-6.995,1,0.0411,0.148,0.0116,0.0706,0.55,118.829,170787
12104,"6aNP9GlBi3VHPXl7w3Qjr9","39 - 2011 Mix","Queen",46,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.524,0.571,8,-9.686,1,0.0273,0.0271,0,0.111,0.373,101.626,210800
12105,"0K4USWqV0DZZ5sffa3wxh0","Sweet Lady - Remastered 2011","Queen",44,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.312,0.862,9,-8.888,1,0.0738,0.015,4.27e-05,0.616,0.579,118.816,242120
12106,"0VU7avDE4OZ36oVmLPSEZA","Seaside Rendezvous - Remastered 2011","Queen",47,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.459,0.699,0,-5.496,1,0.117,0.36,0,0.294,0.798,167.491,134120
12107,"6C3wj5V8mqLYtYqgJCABZW","The Prophet's Song - Remastered 2011","Queen",46,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.395,0.446,2,-9.819,0,0.0452,0.314,9.26e-05,0.348,0.18,140.558,500960
12108,"2BlNyI35idBaI6BN6WGZeQ","Love Of My Life - Remastered 2011","Queen",53,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.329,0.179,5,-11.589,1,0.0299,0.933,5.04e-06,0.115,0.255,154.175,217387
12109,"5ajVHIX0J3vyUmPhqCBx9U","Good Company - Remastered 2011","Queen",44,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.488,0.409,6,-11.254,1,0.0431,0.799,1.87e-05,0.322,0.542,183.614,203440
12110,"4u7EnebtmKWzUH433cf5Qv","Bohemian Rhapsody - 2011 Mix","Queen",84,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320
12111,"2ISPUUp4pzssWuR2Ic09vR","God Save The Queen - Remastered 2011","Queen",45,"1GbtB4zTqAsyfZEsm1RZfx","A Night At The Opera (2011 Remaster)","1975-11-21","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.17,0.293,7,-15.308,1,0.0369,0.754,0.857,0.279,0.24,117.483,75333
12112,"6In9ynCY22Ed1YRhpLMZLl","Tie Your Mother Down - Remastered 2011","Queen",37,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,287427
12113,"6CD2NyrQ5rHmik1DjhdDdn","You Take My Breath Away - Remastered 2011","Queen",35,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.234,0.213,3,-15.166,1,0.0465,0.952,6.71e-05,0.264,0.0787,187.166,306480
12114,"5L8t6EbGKFKc6MQlqQzYZz","Long Away - Remastered 2011","Queen",32,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.494,0.742,9,-6.458,1,0.0399,0.188,1.18e-06,0.263,0.317,116.738,213413
12115,"62daWSLgfeezIl4MTQFb08","The Millionaire Waltz - Remastered 2011","Queen",35,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.323,0.338,10,-7.625,1,0.0327,0.617,9.48e-06,0.129,0.37,93.231,295333
12116,"6susMmS2fohWe6TSlOfi1O","You And I - Remastered 2011","Queen",34,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.526,0.869,2,-5.78,1,0.0599,0.0796,0.00268,0.43,0.535,134.375,206147
12117,"2u9vZyQU7Ld88MJ35nS55u","Somebody To Love - 2011 Mix","Queen",44,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.406,0.698,8,-7.024,1,0.0624,0.186,0,0.233,0.333,109.266,296480
12118,"0YI4wdf0gMuM3CgzrRslur","White Man - Remastered 2011","Queen",30,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.279,0.688,2,-7.738,0,0.0694,0.0977,0,0.241,0.266,141.628,298120
12119,"7mg3XY5ti0yzp8RZL939Da","Good Old-Fashioned Lover Boy - 2011 Mix","Queen",39,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.543,0.461,3,-6.724,1,0.0302,0.577,0,0.0563,0.385,96.803,173173
12120,"3yuJVbCLjxcu0T6bZoiWXg","Drowse - Remastered 2011","Queen",31,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.439,0.561,2,-10.151,1,0.0338,0.178,6.94e-06,0.106,0.432,145.415,223293
12121,"4OOuZMDLHw37tWy9XJu3F7","Teo Torriatte (Let Us Cling Together) - 2011 Mix","Queen",33,"3hfcNo7WWy1Z1ie0nJ8PRy","A Day At The Races (2011 Remaster)","1976-12-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.274,0.239,2,-10.202,1,0.0291,0.647,6.53e-06,0.101,0.122,141.854,355653
12122,"4pbJqGIASGPr0ZpGpnWkDn","We Will Rock You - Remastered","Queen",79,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,122067
12123,"4WLcEC8RoscRuzmNf2EeXf","Sheer Heart Attack - Remastered 2011","Queen",39,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.155,0.938,10,-4.624,1,0.126,0.00543,0.00262,0.359,0.383,184.469,207600
12124,"6SvRYfsIeNSVV2EAH7I9P0","All Dead, All Dead - Remastered 2011","Queen",40,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.491,0.0765,5,-14.57,1,0.0416,0.787,0.000306,0.114,0.305,113.728,189587
12125,"0nUCaKwNqO5whVAhEX1A1R","Spread Your Wings - 2011 Mix","Queen",59,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.395,0.656,9,-6.462,1,0.0329,0.29,2.72e-05,0.0624,0.487,174.782,274227
12126,"1pQQRiL4O3weDAqk85hrYN","Fight From The Inside - Remastered 2011","Queen",37,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.577,0.848,0,-5.673,0,0.0755,0.125,0.000274,0.613,0.327,89.967,181627
12127,"4omLxn4XuiHhpwTpO9Yj68","Get Down, Make Love - Remastered 2011","Queen",36,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.446,0.713,8,-4.825,1,0.268,0.41,0,0.212,0.369,143.229,230120
12128,"2N5mE30V04xDvsX2caDLlj","Sleeping On The Sidewalk - Remastered 2011","Queen",35,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.619,0.767,4,-7.811,1,0.027,0.466,0.000279,0.387,0.644,129.947,186080
12129,"02lvTeAFIIsOd0wVNoRkQ5","Who Needs You - Remastered 2011","Queen",39,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.863,0.381,9,-12.823,1,0.0528,0.261,0.000277,0.202,0.906,120.645,186853
12130,"7pgv0D1HCBAFbGHNqHmegV","It's Late - Remastered 2011","Queen",38,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.293,0.691,9,-5.245,1,0.0575,0.19,4e-06,0.0899,0.513,182.256,386360
12131,"1WttHhgIl0N0vXZYrOxF0C","My Melancholy Blues - Remastered 2011","Queen",45,"7tB40pGzj6Tg0HePj2jWZt","News Of The World (2011 Remaster)","1977-10-28","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.469,0.202,3,-14.369,1,0.0333,0.67,0,0.193,0.102,110.937,211333
12132,"3uaVLkgDqlYy153yFBUVtl","Mustapha - Remastered 2011","Queen",43,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.595,0.628,5,-9.902,0,0.123,0.48,2.64e-06,0.0709,0.485,152.742,181027
12133,"6IAVxNFi1W88UhDeyvOsdo","Fat Bottomed Girls - 2011 Remaster","Queen",67,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.332,0.683,2,-7.679,1,0.0491,0.0322,6.51e-06,0.342,0.419,88.522,255600
12134,"6VH7sh6fC6YPi297UC2Fkg","Jealousy - Remastered 2011","Queen",46,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.574,0.478,3,-9.842,1,0.031,0.211,0,0.243,0.211,80.8,193147
12135,"5CTAcf8aS0a0sIsDwQRF9C","Bicycle Race - Remastered 2011","Queen",64,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.463,0.671,3,-6.438,1,0.0683,0.0626,0,0.0947,0.633,84.28,180813
12136,"5HJiNvg6s7ovq5kPrztHKp","If You Can't Beat Them - Remastered 2011","Queen",40,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.427,0.774,2,-5.434,1,0.0681,0.0021,0.00607,0.358,0.665,140.444,255187
12137,"00ITtxUozN0vifE2uYvtqn","Let Me Entertain You - Remastered 2011","Queen",41,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.521,0.902,11,-4.826,0,0.197,0.0164,0.00105,0.737,0.592,104.708,181693
12138,"3OCQ5ybKASY4EIb4i9hsd7","Dead On Time - Remastered 2011","Queen",38,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.31,0.954,11,-4.56,0,0.288,0.00706,0.000136,0.237,0.421,143.736,203347
12139,"06UXtRLTF6kdMSM3uaVCCU","In Only Seven Days - Remastered 2011","Queen",40,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.517,0.469,2,-7.148,1,0.0306,0.427,1.96e-06,0.128,0.409,115.076,149253
12140,"0TpWjIOuNMnpuRjriPbGiF","Dreamer's Ball - Remastered 2011","Queen",41,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.607,0.369,9,-7.616,1,0.0346,0.831,0,0.419,0.406,91.684,210147
12141,"6jtctBYvybxCAmlg7nT6CS","Fun It - Remastered 2011","Queen",37,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.832,0.614,0,-6.846,1,0.296,0.121,0.00897,0.0808,0.834,113.88,208827
12142,"16aW2zHbbpDDoSy0HCA8xc","Leaving Home Ain't Easy - Remastered 2011","Queen",37,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.518,0.454,9,-9.208,1,0.028,0.0531,0,0.112,0.216,107.689,195040
12143,"5T8EDUDqKcs6OSOwEsfqG7","Don't Stop Me Now - 2011 Mix","Queen",83,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413
12144,"2YrfSHux2BaTXQs1535EHC","More Of That Jazz - Remastered 2011","Queen",38,"2yuTRGIackbcReLUXOYBqU","Jazz (2011 Remaster)","1978-11-10","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.354,0.717,9,-5.787,1,0.0656,0.0338,3.93e-05,0.0936,0.514,174.069,256653
12145,"5p6xhgQCwzX0G9PadMU9GA","Play The Game - Remastered 2011","Queen",60,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.242,0.7,5,-5.772,1,0.0346,0.341,0,0.122,0.273,156.706,212533
12146,"32wghPySDJ1mNdqhwW9YMh","Dragon Attack - Remastered 2011","Queen",44,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.7,0.867,0,-5.482,1,0.149,0.139,0.00275,0.266,0.557,88.19,258773
12147,"5vdp5UmvTsnMEMESIF2Ym7","Another One Bites The Dust - Remastered 2011","Queen",82,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
12148,"3vVSwkIqE7j6AaIxsxXzNA","Need Your Loving Tonight - Remastered 2011","Queen",42,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.604,0.876,9,-3.879,1,0.0393,0.326,0,0.242,0.804,137.821,169200
12149,"6xdLJrVj4vIXwhuG8TMopk","Crazy Little Thing Called Love - Remastered 2011","Queen",74,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.599,0.761,0,-6.887,1,0.0421,0.713,4.74e-06,0.349,0.712,77.015,163373
12150,"4w09y5LHv5vJDZO4hWS846","Rock It (Prime Jive) - Remastered 2011","Queen",41,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.47,0.915,11,-5.698,1,0.0612,0.323,0,0.064,0.634,160.3,273013
12151,"0V7AVcMTaQqLKzxVloxWHj","Don't Try Suicide - Remastered 2011","Queen",44,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.796,0.486,7,-7.543,1,0.2,0.338,0,0.0314,0.646,135.249,232120
12152,"4tmERaVkzL7X64Oku4vDo0","Sail Away Sweet Sister - Remastered 2011","Queen",42,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.512,0.5,9,-6.937,1,0.0282,0.828,0,0.0907,0.196,80.075,213427
12153,"4xSDpJJNXAUis65Ogl7f7i","Coming Soon - Remastered 2011","Queen",38,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.685,0.915,9,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,170040
12154,"1pBFEy8cz0Fq4Pru0c4awd","Save Me - Remastered 2011","Queen",62,"58alCatewkjNm9IM1Ucj67","The Game (2011 Remaster)","1980-06-27","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.507,0.452,7,-6.8,1,0.0269,0.359,0,0.109,0.322,81.632,229920
12155,"3S1RgaEOY4JxjIIS0kt5Nu","Staying Power - Remastered 2011","Queen",38,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.823,0.855,2,-6.105,1,0.109,0.134,0,0.0801,0.491,115.353,252133
12156,"4ejjjAuVya6bapdTjZE9Lx","Dancer - Remastered 2011","Queen",36,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.74,0.476,9,-6.112,1,0.0344,0.045,1.01e-05,0.0494,0.511,100.09,230120
12157,"14YQ2SSnv07HZjPP4Ud9mX","Back Chat - Remastered 2011","Queen",40,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.787,0.844,0,-6.423,1,0.0637,0.122,9.19e-05,0.372,0.71,118.959,275093
12158,"26FJA5apYWeehOGnZdUPob","Body Language - Remastered 2011","Queen",44,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.828,0.538,1,-9.593,1,0.0654,0.0395,0.00906,0.102,0.367,132.633,271600
12159,"6nnH5zeFZOH3HMpEOG5DLg","Action This Day - Remastered 2011","Queen",35,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.727,0.478,2,-6.121,1,0.0403,0.0564,0.000262,0.0801,0.909,166.364,214813
12160,"30vbOgHRjyUbUZ1KWOY11C","Put Out The Fire - Remastered 2011","Queen",35,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.545,0.855,2,-5.869,1,0.0599,0.222,0,0.184,0.467,91.796,198240
12161,"6xYHezItSIXOpxMvrVRJTb","Life Is Real (Song For Lennon) - Remastered 2011","Queen",37,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.571,0.447,7,-8.303,1,0.0246,0.613,0,0.07,0.345,80.699,211360
12162,"47KKOdexdhKL2jgX673WrW","Calling All Girls - Remastered 2011","Queen",35,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.613,0.718,2,-6.749,1,0.0346,0.0484,0.00011,0.0661,0.619,138.43,231853
12163,"3QfLERjG54GUIAS9w86kul","Las Palabras De Amor (The Words Of Love) - Remastered 2011","Queen",43,"6reTSIf5MoBco62rk8T7Q1","Hot Space (2011 Remaster)","1982-05-03","The Queen - La Discografia Completa","3E88dLx4fgFYY70gdGzdnB","rock","album rock",0.395,0.558,2,-7.643,1,0.0282,0.102,1.09e-06,0.0704,0.132,81.605,271640
