"X","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
30398,"619bJQ9uDi8dnXzLebFI7y","When Love Takes Over (feat. Kelly Rowland)","David Guetta",64,"27255AeNTU1KuApN9KjmjM","When Love Takes Over","2009-04-17","2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS","2DjIfVDXGYDgRxw7IJTKVb","edm","pop edm",0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000
30438,"5YPMEOJ58kfl56VHxTgwx3","Play Hard (feat. Ne-Yo & Akon)","David Guetta",66,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS","2DjIfVDXGYDgRxw7IJTKVb","edm","pop edm",0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000
30677,"0lHAMNU8RGiIObScrsRgmP","Titanium (feat. Sia)","David Guetta",66,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","2015 songs","6UJw1egIcZVfrBmcKs5uHH","edm","pop edm",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
30868,"77TT8Xvx637TpzV8kKGkUw","Titanium (feat. Sia)","David Guetta",66,"08DAekBeqPRCsn3XHDwj6b","Nothing but the Beat","2011-08-31","Happy EDM","3d2JFEbvcx7p2CHkBaQeMZ","edm","pop edm",0.604,0.787,0,-3.674,0,0.103,0.0679,0.15,0.127,0.301,126.062,245040
30869,"1HfPcQ3c2HyGeID3u1lmCa","She Wolf (Falling to Pieces) (feat. Sia)","David Guetta",53,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","Happy EDM","3d2JFEbvcx7p2CHkBaQeMZ","edm","pop edm",0.492,0.857,7,-2.634,1,0.0655,0.0841,7.82e-06,0.344,0.393,129.973,222500
30870,"2QD4C6RRHgRNRAyrfnoeAo","Play Hard (feat. Ne-Yo & Akon)","David Guetta",58,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","Happy EDM","3d2JFEbvcx7p2CHkBaQeMZ","edm","pop edm",0.691,0.921,8,-1.702,0,0.0533,0.173,0,0.331,0.8,130.072,201000
31030,"6PtXobrqImYfnpIxNsJApa","Bad (feat. Vassy) - Radio Edit","David Guetta",64,"6CvEd1L1KJZ8g3wIwCZYvF","Bad (feat. Vassy) [Radio Edit]","2014-04-06","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","edm","progressive electro house",0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625
31045,"2x6hopxvQkOzZTBdEMyUO2","Metropolis","David Guetta",40,"4bTjdxhRRUiWfwj200f9Kl","Nothing but the Beat (Ultimate Edition)","2012-12-07","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","edm","progressive electro house",0.691,0.982,2,-2.894,1,0.13,0.00301,0.195,0.244,0.364,128.03,330013
31110,"6KUyWWP7El9TZqzrDwdO9s","Blast Off - Radio Edit","David Guetta",20,"0ibPy3Xmmka0Fp8cEF2BH8","Blast Off EP","2014-06-30","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","edm","progressive electro house",0.656,0.993,4,-1.702,1,0.18,0.00255,2.49e-06,0.197,0.128,127.938,187932
31120,"5wQeCrJTJxGZnILnyCBHjI","Lovers on the Sun (feat. Sam Martin)","David Guetta",54,"7kGfNb6k7XILgPtIHTFrQL","Lovers on the Sun EP","2014-06-30","Fitness Workout Electro | House | Dance | Progressive House","6KnQDwp0syvhfHOR4lWP7x","edm","progressive electro house",0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520
31194,"1TcNWttaet1eKCwl2p6Qae","Freedom","David Guetta",38,"5rbJtzuXtpIP0Ykk7ewIit","7","2018-09-14","Selected House","2JPzPB9jnvJLAYtmCbvZy8","edm","progressive electro house",0.456,0.802,7,-7.173,1,0.0962,0.00266,0.37,0.122,0.0616,116.497,235160
31321,"2lYTJK94hb0fd1LQtb6Dhk","Don't Leave Me Alone (feat. Anne-Marie)","David Guetta",68,"4sqrDaJcbCIo6aeqO26maj","Don't Leave Me Alone (feat. Anne-Marie)","2018-07-26","Female Vocal EDM","5QaPRbVgbEcCc9jC1UxgD1","edm","progressive electro house",0.659,0.738,4,-5.072,0,0.0477,0.118,0,0.115,0.481,127.95,183750
31337,"0tgbSxoFjZ20MjfoKwWevV","Your Love","David Guetta",70,"2dvtRAMQN6ERCoQVrV8xtO","Your Love","2018-06-14","Female Vocal EDM","5QaPRbVgbEcCc9jC1UxgD1","edm","progressive electro house",0.571,0.937,2,-2.682,0,0.0336,0.0997,0.496,0.125,0.512,125.027,185620
31338,"6RnkFd8Fqqgk1Uni8RgqCQ","Like I Do","David Guetta",72,"5oU1ROIHS6IOWnb87GWhqU","Like I Do","2018-02-22","Female Vocal EDM","5QaPRbVgbEcCc9jC1UxgD1","edm","progressive electro house",0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
31736,"6eIacmhkE82vZlMDnGS7aP","Bad (feat. Vassy) - Radio Edit","David Guetta",65,"77UW17CZFyCaRLHdHeofZu","Listen","2014-11-21","Alex Workout","7fRlDx99wBg6i45OCvxwKY","edm","progressive electro house",0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625
31819,"16SsiQFVS2ZyxqqF5OB7m8","Lovers on the Sun (feat. Sam Martin)","David Guetta",32,"0FWNOrf5X45a4O44QaUx6H","Lovers on the Sun (feat. Sam Martin)","2014-06-30","2011-2014 House","53Ga3Xt9fumdJfhNNSBvzU","edm","progressive electro house",0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520
31875,"7nuPjNAEL3qcEUcZre7rJF","Everytime We Touch (with Steve Angello & Sebastian Ingrosso)","David Guetta",47,"2ox4UcntoWsFQL5RDPKFUF","Pop Life","2007-06-15","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.707,0.471,9,-7.667,1,0.0354,0.0086,0.00839,0.179,0.355,125.014,220640
31876,"32a2n4NPXhH3OI06VPLwTA","Delirious (feat. Tara McDonald) - Laidback Luke Remix","David Guetta",24,"2PQ0hJ46YJ02vvvca2ORp9","Delirious (feat. Tara McDonald)","2008-02-29","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.804,0.687,11,-7.087,0,0.0717,0.0151,0.0924,0.366,0.357,128.007,438787
31877,"77150VeZyBgJ4tpkiXglQ8","Tomorrow Can Wait","David Guetta",26,"2ox4UcntoWsFQL5RDPKFUF","Pop Life","2007-06-15","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.675,0.496,1,-7.306,0,0.0293,0.000123,0.000426,0.854,0.319,128.106,189880
31878,"5WZlcp0VzfkcD5E8qAwPFD","Joan of Arc (feat. Thailand)","David Guetta",4,"2ox4UcntoWsFQL5RDPKFUF","Pop Life","2007-06-15","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.611,0.58,4,-7.814,0,0.0408,0.00203,0.00517,0.0754,0.425,129.347,240640
31894,"4j6BcyceyKxf8cDKvzd7N7","When Love Takes Over (feat. Kelly Rowland) - Laidback Luke Remix","David Guetta",17,"27255AeNTU1KuApN9KjmjM","When Love Takes Over","2009-04-17","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.71,0.775,8,-4.978,0,0.0537,0.00337,0.528,0.154,0.424,129.974,368587
31906,"75Mdxidet9XgTS9KDZxLOV","Stay","David Guetta",24,"2YKWh8IkQkekPgg5RIEtOn","Guetta Blaster","2004-06-04","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.756,0.689,2,-7.904,1,0.0609,0.0221,0.523,0.066,0.403,127.979,339653
31907,"527BJf6rzamNYjWkpcDexu","Just For One Day (Heroes) (Extended Version)","David Guetta",0,"75HYbRzMd58RCx89CuTcHB","Club Bowie Rare & Unreleased 12'' Mixes","2003","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.606,0.658,2,-9.856,1,0.229,3.12e-05,0.918,0.336,0.442,127.933,397853
31946,"28O4PwkH8bzARStxeL4pxL","Sexy Bitch (feat. Akon) - Featuring Akon;explicit","David Guetta",5,"6KiQi1c4kXaPzsmizS8SLB","Sexy Bitch","2009-08-14","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.815,0.633,11,-4.99,0,0.0486,0.0744,0.000292,0.148,0.853,130.016,195853
31958,"5uEdRMxRDaWOA4ZWMOEKM1","Memories (feat. Kid Cudi)","David Guetta",0,"3tBZoofBxnP0BvdeagB2Si","One Love","2009-08-24","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.545,0.919,8,-3.927,1,0.266,0.00171,2.26e-06,0.231,0.351,129.993,210853
31959,"2gtEGntMPE9byfiTa2pRpr","Sound Of Letting Go (feat. Chris Willis)","David Guetta",0,"3tBZoofBxnP0BvdeagB2Si","One Love","2009-08-24","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.656,0.71,10,-6.843,1,0.0286,0.00266,3.25e-06,0.0521,0.53,128,227067
31960,"1HzTvjlL2z1ok5QzfDvPrp","It's your life (feat. Chris Willis)","David Guetta",0,"3tBZoofBxnP0BvdeagB2Si","One Love","2009-08-24","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.709,0.894,5,-5.983,1,0.122,0.0463,0.00039,0.437,0.108,127.995,225000
31961,"0eq2B9lsa8hhyYLzxPOnLl","Love Is Gone - Original Extended","David Guetta",12,"4zs3jdR3QXt8E53oplIfhB","Love Is Gone","2007-05-18","Electro/Progressive/Club House","1HtnPDj2V126xB9tJP786P","edm","progressive electro house",0.83,0.508,4,-7.416,1,0.0458,0.00082,0.031,0.0364,0.685,127.983,405133
32325,"56fwHfJaBpaauvFJrnwk2L","She Wolf (Falling to Pieces) [feat. Sia]","David Guetta",4,"4a2MHqvAGcm2oEoPWhlB7f","She Wolf (Falling to Pieces)","2012-08-17","Gym (Melbourne Bounce/Progressive House)","5BqOZpVEqRDfZScvW1QUyA","edm","progressive electro house",0.51,0.859,7,-2.479,1,0.0679,0.0639,1.56e-05,0.445,0.415,129.968,210577
32344,"1jf4zm3rN0CtpHED3g8umw","The Alphabeat - Radio Edit","David Guetta",30,"4mgttktrNENk1Z2d46jS3H","The Alphabeat (Radio Edit)","2012-03-23","Gym (Melbourne Bounce/Progressive House)","5BqOZpVEqRDfZScvW1QUyA","edm","progressive electro house",0.329,0.811,7,-4.104,0,0.292,0.0222,0.659,0.695,0.109,121.965,205591
32378,"7qfwcqfGOkQYtzjF4UzJHM","Shot Me Down (feat. Skylar Grey) - Radio Edit","David Guetta",59,"4i9yM8JoAgeh6ekZjk08U1","Shot Me Down (feat. Skylar Grey)","2014-01-27","Gym (Melbourne Bounce/Progressive House)","5BqOZpVEqRDfZScvW1QUyA","edm","progressive electro house",0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412
32425,"4Tvw0lweq9l2JPQKFbpbBQ","Better When You're Gone","David Guetta",76,"4ZoXNDicq0MrsGk1pM883o","Better When You're Gone","2019-02-08","Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass","0FCHg9zJMNNiOokh3hVcxd","edm","progressive electro house",0.647,0.795,1,-3.548,0,0.0372,0.0635,0,0.188,0.409,127.992,192402
32519,"7yEM9hYRsw9R3pJB5W0gxb","Jump","David Guetta",63,"1y8yeYpcaqJB0DWN9KWUlb","Jump","2019-10-03","Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)","73uj4YmsC7SJ6SbUMTvf07","edm","progressive electro house",0.775,0.941,0,-3.016,1,0.182,0.00106,0.0174,0.0781,0.362,127.997,214219
32554,"0sfbunyd3a7IFoWwEt8dsk","Don't Leave Me Alone (feat. Anne-Marie) - Oliver Heldens Remix","David Guetta",49,"4o8Y3L9WQvk3L3u9M0gngq","Don't Leave Me Alone (feat. Anne-Marie) [Oliver Heldens Remix]","2018-08-31","Festival Music 2019 - Warm Up Music (EDM, Big Room & Progressive House)","73uj4YmsC7SJ6SbUMTvf07","edm","progressive electro house",0.739,0.818,11,-6.717,0,0.0612,0.0079,5.56e-05,0.359,0.155,125.965,204224
32735,"5qIzTkMpgEFfvkDdr9zJzg","Stay (Don't Go Away) [feat. Raye] - Nicky Romero Remix","David Guetta",54,"7biIbzlDBUbV7p3SOwlF1q","Stay (Don't Go Away) [feat. Raye] [Nicky Romero Remix]","2019-06-14","Trending EDM by Nik Cooper","4N1ipiKR3xla8UXtE12XBm","edm","progressive electro house",0.593,0.907,9,-7.782,1,0.0477,0.00569,0.000637,0.161,0.233,124.986,177889
32774,"1jvT3CCQpyysWB1JcqZwSi","Just One Last Time (feat. Taped Rai)","David Guetta",41,"5aprcHwM1KJhaY9Kbxkfkn","Nothing but the Beat 2.0","2011-08-26","♥ EDM LOVE 2020","6jI1gFr6ANFtT8MmTvA2Ux","edm","progressive electro house",0.532,0.814,8,-2.507,1,0.0579,0.0206,0,0.124,0.208,128.022,227107
